name,artist,album,spotify_id,duration_ms,explicit,uri,primary_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
Maria También,Khruangbin,Con Todo El Mundo,66MpvsWO5O7gy9LjXGFw6I,190999,False,spotify:track:66MpvsWO5O7gy9LjXGFw6I,Unknown,0.748,0.63,6,-7.318,0,0.046,0.00261,0.859,0.532,0.846,103.597,4
Rattlesnake,King Gizzard & The Lizard Wizard,Flying Microtonal Banana,4HOnIpqP8txGle3UvfjStU,468093,False,spotify:track:4HOnIpqP8txGle3UvfjStU,Unknown,0.582,0.962,11,-5.924,1,0.0388,0.0309,0.841,0.346,0.814,170.555,4
Nightlight,Silversun Pickups,Better Nature,2gvasLGz1T93mGbCITgl23,292293,False,spotify:track:2gvasLGz1T93mGbCITgl23,Unknown,0.6,0.865,11,-5.63,0,0.0393,0.104,0.677,0.116,0.401,125.992,4
Regular John,Queens of the Stone Age,Queens of the Stone Age,0R0m9mTXa81zp1qtcU3dSR,277808,False,spotify:track:0R0m9mTXa81zp1qtcU3dSR,Unknown,0.342,0.938,5,-6.368,1,0.0325,0.0187,0.125,0.272,0.757,145.547,4
Broken Boy,Cage The Elephant,Social Cues,0RbcDELsGTciLeMGsSdJAc,163200,False,spotify:track:0RbcDELsGTciLeMGsSdJAc,Unknown,0.52,0.931,4,-3.051,1,0.0969,0.0018,0.000306,0.115,0.557,166.018,4
"If Not Now, Then When?",King Gizzard & The Lizard Wizard,L.W.,1nkMRXPRGtwWGIfWaXt3na,230309,False,spotify:track:1nkMRXPRGtwWGIfWaXt3na,Unknown,0.714,0.574,11,-9.257,0,0.0535,0.0457,0.168,0.409,0.519,104.004,4
Little Dark Age,MGMT,Little Dark Age,2Y0iGXY6m6immVb2ktbseM,299960,False,spotify:track:2Y0iGXY6m6immVb2ktbseM,Unknown,0.705,0.712,6,-6.156,1,0.0385,0.0102,0.000855,0.1,0.62,97.512,4
Solitude Is Bliss,Tame Impala,InnerSpeaker,0fsuyQqz1nuYtfosExYeeY,235840,False,spotify:track:0fsuyQqz1nuYtfosExYeeY,Unknown,0.591,0.847,7,-4.963,1,0.0642,0.00971,0.000124,0.176,0.64,104.004,4
People Everywhere (Still Alive),Khruangbin,The Universe Smiles Upon You,2OQ1V0e2O56AeIo4ywuYKF,159013,False,spotify:track:2OQ1V0e2O56AeIo4ywuYKF,Unknown,0.551,0.648,7,-13.088,1,0.0627,0.043,0.655,0.41,0.807,109.209,4
Wave Of Mutilation,Pixies,Doolittle,51Z2IzJvLCnZaIpBV0IYRr,123906,False,spotify:track:51Z2IzJvLCnZaIpBV0IYRr,Unknown,0.587,0.811,5,-10.824,1,0.0328,0.000135,0.472,0.0901,0.75,132.727,4
Cannonball,The Breeders,Last Splash,11nv53N7ZnNTCgyl8yxvYd,213693,False,spotify:track:11nv53N7ZnNTCgyl8yxvYd,Unknown,0.506,0.761,3,-9.765,1,0.0404,0.00938,0.782,0.298,0.745,112.511,4
Feel the Pain,Dinosaur Jr.,Without a Sound,28c4nfBHdb3xviamRCEsIe,259600,False,spotify:track:28c4nfBHdb3xviamRCEsIe,Unknown,0.34,0.804,0,-8.355,1,0.0516,0.00331,0.0191,0.0727,0.854,131.5,4
Oh!,The Linda Lindas,Oh!,4e72LGraX8sW5iztJvS5fo,155821,False,spotify:track:4e72LGraX8sW5iztJvS5fo,Unknown,0.639,0.95,2,-3.313,1,0.0609,3.91e-05,0.494,0.0605,0.898,150.05,4
Roundabout - 2003 Remaster,Yes,Fragile (Deluxe Edition),0YveezON7jpiaHA8fnUHxN,510573,False,spotify:track:0YveezON7jpiaHA8fnUHxN,Unknown,0.41,0.761,4,-9.453,0,0.0687,0.0685,0.00772,0.0758,0.392,132.923,4
Long Distance Runaround - 2003 Remaster,Yes,Fragile (Deluxe Edition),5vfoqFiW6wXwhwa7r523Iq,210266,False,spotify:track:5vfoqFiW6wXwhwa7r523Iq,Unknown,0.625,0.446,9,-9.172,0,0.0389,0.306,0.0169,0.821,0.796,92.631,4
Perpetual Change - Remix 2003,Yes,The Yes Album (Deluxe Edition),2XeRB5sR0UAN8yjVdPDTzZ,532333,False,spotify:track:2XeRB5sR0UAN8yjVdPDTzZ,Unknown,0.451,0.568,2,-10.541,1,0.0518,0.0381,0.0366,0.0855,0.399,119.463,3
Changes,Yes,90125 (Deluxe Version),6eKPSagnVU7gygR8Dm132W,380120,False,spotify:track:6eKPSagnVU7gygR8Dm132W,Unknown,0.546,0.904,2,-7.082,0,0.0534,0.436,0.00329,0.083,0.327,125.193,4
I'm In Your Mind,King Gizzard & The Lizard Wizard,I'm In Your Mind Fuzz,6nfrWY3igirVpID6QaLKRV,213590,False,spotify:track:6nfrWY3igirVpID6QaLKRV,Unknown,0.274,0.776,6,-5.63,0,0.06,0.00595,0.809,0.597,0.408,93.378,4
Nuclear Fusion,King Gizzard & The Lizard Wizard,Flying Microtonal Banana,1pmImsdC9t35L3TkD26ax8,255453,False,spotify:track:1pmImsdC9t35L3TkD26ax8,Unknown,0.39,0.78,11,-6.255,1,0.0411,0.343,0.801,0.165,0.586,86.363,4
Gamma Knife,King Gizzard & The Lizard Wizard,Nonagon Infinity,0yxzfsmzMOCRhbHBpFjXzL,261463,False,spotify:track:0yxzfsmzMOCRhbHBpFjXzL,Unknown,0.317,0.916,2,-5.321,1,0.0458,0.00129,0.554,0.391,0.533,103.989,3
People-Vultures,King Gizzard & The Lizard Wizard,Nonagon Infinity,75U9yhR9YWSw2ZnWIiqaL3,285960,False,spotify:track:75U9yhR9YWSw2ZnWIiqaL3,Unknown,0.291,0.935,2,-4.681,1,0.0803,5.56e-05,0.628,0.791,0.15,104.802,3
The Bold Arrow Of Time,Tame Impala,InnerSpeaker,3Yax5GwfBq0Y5sqC63EAyK,228706,False,spotify:track:3Yax5GwfBq0Y5sqC63EAyK,Unknown,0.341,0.536,0,-5.918,1,0.0348,0.82,0.582,0.311,0.514,122.155,4
Half Full Glass Of Wine,Tame Impala,Tame Impala,0TeHvhaNBSuv7yGQ9dLouv,266920,False,spotify:track:0TeHvhaNBSuv7yGQ9dLouv,Unknown,0.685,0.773,0,-7.202,1,0.0841,0.266,0.0393,0.0782,0.711,126.017,4
Cubensis Lenses,Psychedelic Porn Crumpets,"High Visceral, Pt. 1",6pmnLlu0OhMNFXEEgkiYEX,343293,False,spotify:track:6pmnLlu0OhMNFXEEgkiYEX,Unknown,0.407,0.946,0,-5.753,1,0.05,5.79e-05,0.187,0.422,0.71,155.092,4
Hymn for a Droid,Psychedelic Porn Crumpets,And Now for the Whatchamacallit,5DS5aMoVYgmZkULtzN6VCv,207453,False,spotify:track:5DS5aMoVYgmZkULtzN6VCv,Unknown,0.396,0.905,5,-4.612,0,0.0604,2.92e-05,0.365,0.318,0.254,140.052,4
Cornflake,Psychedelic Porn Crumpets,"High Visceral, Pt. 1",2SPI1dXVaZvR4qlwbzxdcC,217440,False,spotify:track:2SPI1dXVaZvR4qlwbzxdcC,Unknown,0.3,0.816,10,-6.2,0,0.034,0.0012,0.525,0.219,0.341,170.051,4
Marmalade March,Psychedelic Porn Crumpets,"High Visceral, Pt. 1",19n2inOfXSxHlBuygEdCZV,285733,True,spotify:track:19n2inOfXSxHlBuygEdCZV,Unknown,0.467,0.93,11,-5.472,0,0.0449,0.000927,0.000105,0.387,0.473,100.018,4
Mundungus,Psychedelic Porn Crumpets,SHYGA! The Sunlight Mound,2RajDAFT9BWRPfm6G1r6Qb,164000,False,spotify:track:2RajDAFT9BWRPfm6G1r6Qb,Unknown,0.502,0.84,5,-4.988,0,0.0603,7.69e-05,0.000178,0.682,0.215,107.48,4
Let it Burn,Goat,Let it Burn,3QH0vAK0h4L9pOZZdHX5YY,363206,False,spotify:track:3QH0vAK0h4L9pOZZdHX5YY,Unknown,0.271,0.82,2,-8.58,1,0.0382,0.125,0.0265,0.0996,0.431,146.297,4
Let It bleed,Goat,World Music,0xssUV1KEA6yo45LKn91eR,234786,False,spotify:track:0xssUV1KEA6yo45LKn91eR,Unknown,0.537,0.945,7,-2.288,1,0.0408,0.00127,0.685,0.0949,0.908,97.928,4
Disco Fever,Goat,World Music,5plmGfodqCo1Vf0KP4U5t1,264053,False,spotify:track:5plmGfodqCo1Vf0KP4U5t1,Unknown,0.527,0.964,11,-3.411,0,0.0662,0.00101,0.876,0.219,0.576,104.724,4
Goathead,Goat,World Music,68utCeoowF8nS2cRo8BAUN,340013,False,spotify:track:68utCeoowF8nS2cRo8BAUN,Unknown,0.368,0.717,10,-4.548,1,0.0759,0.0086,0.0616,0.122,0.204,107.871,4
Dreambuilding,Goat,Headsoup,61BG4gBFjZrYSAXck1YRVo,168680,False,spotify:track:61BG4gBFjZrYSAXck1YRVo,Unknown,0.554,0.923,2,-3.891,0,0.0804,0.00425,0.146,0.209,0.365,117.023,4
White Gloves,Khruangbin,The Universe Smiles Upon You,4AKUOaCRcoKTFnVI9LtsrN,218306,False,spotify:track:4AKUOaCRcoKTFnVI9LtsrN,Unknown,0.635,0.3,2,-13.957,0,0.0285,0.707,0.829,0.574,0.772,91.452,4
Source,Fever the Ghost,Crab in Honey,2t2f8SRVqZ7inLKs3Tvg2p,259066,False,spotify:track:2t2f8SRVqZ7inLKs3Tvg2p,Unknown,0.612,0.77,7,-10.304,0,0.0353,0.0542,0.0135,0.608,0.691,107.021,4
Bowman,Ultra Q,Bowman,00WdZrtUVWmkFMAhV6WnNY,220746,False,spotify:track:00WdZrtUVWmkFMAhV6WnNY,Unknown,0.409,0.924,0,-3.738,1,0.0507,0.000472,0.122,0.127,0.326,172.509,4
In The Fade/Feel Good Hit Of The Summer (Reprise),Queens of the Stone Age,Rated R - Deluxe Edition,5chFfvzdWd33uwpy4UzmAj,265346,False,spotify:track:5chFfvzdWd33uwpy4UzmAj,Unknown,0.432,0.642,1,-7.069,0,0.0342,0.177,0.0277,0.0936,0.422,165.534,4
Kool Thing,Sonic Youth,Goo,1ZozGivTAYsOwhy6LVHsPX,246333,False,spotify:track:1ZozGivTAYsOwhy6LVHsPX,Unknown,0.262,0.82,7,-11.621,1,0.0428,0.0103,0.0914,0.101,0.254,155.197,4
Feel Good Hit Of The Summer,Queens of the Stone Age,Rated R - Deluxe Edition,3DaXIGJm0BCEB9X7zHTRfI,163266,False,spotify:track:3DaXIGJm0BCEB9X7zHTRfI,Unknown,0.327,0.929,11,-5.754,1,0.174,0.0114,0.000979,0.198,0.521,164.984,4
The Lost Art Of Keeping A Secret,Queens of the Stone Age,Rated R - Deluxe Edition,6FlAJtf8aSZOpEj9ITSfYh,216013,False,spotify:track:6FlAJtf8aSZOpEj9ITSfYh,Unknown,0.549,0.79,1,-4.781,1,0.0343,0.0655,0.0118,0.691,0.43,110.79,4
Banquet,Bloc Party,Silent Alarm,2YxXuCdbUpil3P7tRjhW1t,196613,False,spotify:track:2YxXuCdbUpil3P7tRjhW1t,Unknown,0.578,0.892,10,-7.952,0,0.0441,0.000139,0.0111,0.215,0.892,150.253,4
Disorder - 2007 Remaster,Joy Division,Unknown Pleasures (Collector's Edition),5fbQCQt91LsVgXusFS0CCD,209039,False,spotify:track:5fbQCQt91LsVgXusFS0CCD,Unknown,0.32,0.798,10,-7.078,0,0.124,0.00033,0.692,0.176,0.74,84.696,4
Warsaw - 2010 Remaster,Joy Division,Substance,58vvxoXqQicDlUFJHfOuEs,144661,False,spotify:track:58vvxoXqQicDlUFJHfOuEs,Unknown,0.561,0.7,0,-8.82,1,0.0798,0.356,2.96e-05,0.0723,0.607,82.857,4
